Postcode,Suburb,ID_Domain,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,5thPercentileSoldPrice,25thPercentileSoldPrice,75thPercentileSoldPrice,95thPercentileSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
3145,Malvern East,25077,1801000.0,53.0,8700000.0,815000.0,1175000.0,1480000.0,2300000.0,4000000.0,1650000.0,107.0,8000000.0,135000.0,27.0,17.0,600.0,131.0,2500.0,285.0
3048,Meadow Heights,25717,585000.0,19.0,768000.0,410000.0,410000.0,523000.0,607000.0,768000.0,500000.0,69.0,710000.0,55000.0,8.0,5.0,370.0,67.0,460.0,315.0
3754,Mernda,26237,575000.0,69.0,875000.0,467000.0,510000.0,525000.0,675000.0,820000.0,550000.0,199.0,1950000.0,320000.0,23.0,8.0,390.0,167.0,1781.0,330.0
3064,Mickleham,26487,598000.0,40.0,830000.0,400000.0,480000.0,545000.0,627000.0,740000.0,545000.0,114.0,950000.0,374000.0,14.0,5.0,390.0,74.0,550.0,320.0
3206,Middle Park,26507,2510000.0,11.0,3465000.0,1400000.0,1400000.0,1685000.0,2780000.0,3465000.0,2450000.0,27.0,5500000.0,1300000.0,9.0,3.0,845.0,34.0,1900.0,340.0
3082,Mill Park,26637,710000.0,55.0,1100000.0,440000.0,545000.0,640000.0,776000.0,1050000.0,650000.0,85.0,1255000.0,150000.0,35.0,18.0,380.0,110.0,1200.0,150.0
3132,Mitcham,26977,920000.0,40.0,1780000.0,605000.0,610000.0,840000.0,1012000.0,1645000.0,905000.0,79.0,4800000.0,570000.0,18.0,10.0,475.0,87.0,950.0,320.0
3793,Monbulk,27267,712000.0,27.0,1320000.0,565000.0,578000.0,640000.0,910000.0,1100000.0,663000.0,37.0,1300000.0,395000.0,1.0,1.0,435.0,10.0,800.0,200.0
3127,Mont Albert,27307,1715000.0,35.0,3000000.0,770000.0,1140000.0,1500000.0,2105000.0,2700000.0,1700000.0,50.0,3000000.0,580000.0,11.0,5.0,650.0,67.0,1673.0,370.0
3094,Montmorency,27387,895000.0,29.0,1930000.0,700000.0,765000.0,840000.0,1230000.0,1680000.0,850000.0,38.0,1900000.0,650000.0,2.0,1.0,460.0,29.0,620.0,290.0
